address,moniker,commission,rank,token,votingPower,timestamp
osmovaloper1t48236ajss9wswamwll4nj7up2gqdns52gvyaa,Cosmos Spaces ,0.05,30,3096162,0.011793,1765152000000
osmovaloper1et4d3he94fs5u98kzms7s0fjhpaf5hx7q6fuy5,Margined Protocol,0.05,31,2937832,0.01119,1765152000000
osmovaloper1czsuul2n7252wcrvk9dvjcjg2qn2qcdd9ue74s,HighStakesch  Daily Airdrops,0.05,32,2914540,0.011101,1765152000000
osmovaloper1e8238v24qccht9mqc2w0r4luq462yxttfpaeam,POSTHUMAN  StakeDrop,0.05,33,2901735,0.011052,1765152000000
osmovaloper1prmsfrgvla0u8x3kwc8k0mcqqve3h8y73d37nm,Parakeet,1,34,2824460,0.010758,1765152000000
osmovaloper144xwxcrlntp4wjadhrylzc6p3vdzscye6t3f76,DKCMC,0.05,35,2799117,0.010661,1765152000000
osmovaloper1gy0nyn2hscxxayj2pdyu8axmfvv75nnvhc079s,Provalidator,0.05,36,2778638,0.010583,1765152000000
osmovaloper1z5xyynz9ewuf044uaweswldut34z34z3cwpt7y,Stakelyio,0.05,37,2749274,0.010471,1765152000000
osmovaloper1jxv0u20scum4trha72c7ltfgfqef6nscqx0u46,Ping,0.05,38,2678882,0.010203,1765152000000
osmovaloper1xaz2yf5l0qcta60nlc9v4vzufz2r3swte7y8xd,01node,0.05,39,2548620,0.009707,1765152000000
osmovaloper1nna7k5lywn99cd63elcfqm6p8c5c4qcu6ex2gp,IcyCRO ,0.05,40,2542248,0.009683,1765152000000
osmovaloper1et77usu8q2hargvyusl4qzryev8x8t9weceqyk,Stargazezone ,0.05,41,2521923,0.009605,1765152000000
osmovaloper15knxwwzq38lwe3e3rul8cpcew9n6u0gq7x38cj,Chihuahua,0.05,42,2472499,0.009417,1765152000000
osmovaloper10ymws40tepmjcu3a2wuy266ddna4ktas0zuzm4,Chandra Station ,0.05,43,2408323,0.009173,1765152000000
osmovaloper1xwazl8ftks4gn00y5x3c47auquc62ssuh8af89,jabbey,0.06,44,2314817,0.008817,1765152000000
osmovaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9ua8h4lf,stakefish,0.05,45,2307969,0.008791,1765152000000
osmovaloper14amduhjazqhwtkhm6kutdcy4ux5zazf5k803tq,Leonoors Cryptoman,0.05,46,2259687,0.008607,1765152000000
osmovaloper125kjmvuv5sv7qct2t6wc99h3mp7hpyxw37dcgg,interchainFM,0.05,47,2206695,0.008405,1765152000000
osmovaloper1zqevmn000unnjj709akc8p86f9jc4xevf8f8g3,OWALLET,0.05,48,2189090,0.008338,1765152000000
osmovaloper1tj76vuaqu23eex2v6vlqc93ytsselvama69re6,Interstellar ,0.05,49,2182844,0.008314,1765152000000
osmovaloper135p8cjwa3hnnnksjxchda0a6339z9zm7cudyxn,BackBone Labs  Delegate for SOUL Claim Drop,0.06,50,2150400,0.00819,1765152000000
osmovaloper196ax4vc0lwpxndu9dyhvca7jhxp70rmcmmarz7,SG1,0.05,51,2110189,0.008037,1765152000000
osmovaloper1eh5mwu044gd5ntkkc2xgfg8247mgc56f4dlt9h,BouBouNode,0.061,52,2094152,0.007976,1765152000000
osmovaloper14kn0kk33szpwus9nh8n87fjel8djx0y0fhtak5,Forbole,0.05,53,2047915,0.0078,1765152000000
osmovaloper15xstrgzpwhduklvyhy9g7gu774lm8cjjxdvlw6,NodeGuardians Decommissioned,0.05,54,2041473,0.007776,1765152000000
osmovaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdxgzgh4c,NosNode,0.05,55,1819659,0.006931,1765152000000
osmovaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5w37wr9t,Frens ,0.1,56,1774073,0.006757,1765152000000
osmovaloper1j0vaeh27t4rll7zhmarwcuq8xtrmvqhu6m87mz,Chainflow,0.05,57,1773413,0.006755,1765152000000
osmovaloper1q4mlwtw3ncve72na65xacck557wcknc8j0lmke,CoinbaseShuttingDown,0.1,58,1750624,0.006668,1765152000000
osmovaloper10rsjwrcj7maz4f0l8dh3smjd022n9ya8ycuyg7,Active Nodes,0.05,59,1727741,0.006581,1765152000000
osmovaloper1lfn5ywlunadd3fl8lcem05ew7vezns2kx06pf0,nonce community  Please Undelegate,0.05,60,1547548,0.005894,1765152000000
osmovaloper1f6wx6r7567wu5j4ysskshkmsrk29sme97x25ca,Crypto Assassin,0.05,61,1519890,0.005789,1765152000000
osmovaloper1rtlg9jnlezwg83eep5zu25sfxndgud5aeqjld4,Xilodyne,0.05,62,1435964,0.005469,1765152000000
osmovaloper16q8xd335y38xk2ul67mjg27vdnrcnklt4wx6kt,StakeLabzone,0.05,63,1404140,0.005348,1765152000000
osmovaloper16s96n9k9zztdgjy8q4qcxp4hn7ww98qk5wjn0s,Nodeify,0.05,64,1358365,0.005174,1765152000000
osmovaloper1zlymlax05tg9km9jyw496jx60v86m454a3xf3m,Larry Engineer,0.05,65,1330667,0.005068,1765152000000
osmovaloper1pxphtfhqnx9ny27d53z4052e3r76e7qq495ehm, AutoStake  Slash Protected,0.05,66,1300729,0.004954,1765152000000
osmovaloper1gr73xk8gmn3gdyx4cqf5s4hmkxwcgkq8lx8xwv,Chainscope,0.05,67,1260361,0.0048,1765152000000
osmovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww24nrlnx,Swiss Staking,0.05,68,1179183,0.004491,1765152000000
osmovaloper1l38793cjjks9k70wkxdq7w3auhjmqu9s9l4njy,Manythings,0.1,69,1131008,0.004308,1765152000000
osmovaloper1tf7wjthwt9mgywqvjdkj974rp5awzzm43ddhlp,Booga Beras,0.05,70,1094467,0.004169,1765152000000
osmovaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98gfer6u,Kahuna,0.05,71,1091548,0.004157,1765152000000
osmovaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4d3kvts,0basevc,0.05,72,1051815,0.004006,1765152000000
osmovaloper19v94c3z7ckarwsum76kaagma0wqsqhh54xucdk,Validatus,0.05,73,963855,0.003671,1765152000000
osmovaloper12vmqh2phzwuavl50vyfhmcath5lecqxgsc3vdc,Atlas Staking Autocompound Rewards,0.05,74,911312,0.003471,1765152000000
osmovaloper1lmxrexaxuc7ealq4wqdgzrczajhhrenrdlhxha,Chiter in Cosmos ,0.05,75,903875,0.003443,1765152000000
osmovaloper1xf9zpq5kpxks49cg606tzd8qstaykxgt2vs0d5,ShapeShift DAO,0.05,76,878674,0.003347,1765152000000
osmovaloper1m73mgwn3cm2e8x9a9axa0kw8nqz8a492vg4hp4,Oldcat  airdrop DHK every month,0.05,77,867322,0.003303,1765152000000
osmovaloper1xk23a255qm4kn6gdezr6jm7zmupn23t3pqjjn6,Tedcryptoio   TedLotto,0.05,78,739164,0.002815,1765152000000
osmovaloper15004ysvmqnqzkvt7x6s4cd53flmmvgfv6t4y9y,Interbloc,0.05,79,716969,0.002731,1765152000000
osmovaloper1n56swda49evz92zhcw2xc8esx6kzt8qm62hkep,Tessellated,0.05,80,706995,0.002693,1765152000000
osmovaloper17mggn4znyeyg25wd7498qxl7r2jhgue8td054x,Please redelegate to 01node new valdiator,0.05,81,699408,0.002664,1765152000000
osmovaloper1cmqh34lt9d457ajk9g94eg2pswrpr08rxqwsyy,nonce classic,0.1,82,691516,0.002634,1765152000000
osmovaloper1thsw3n94lzxy0knhss9n554zqp4dnfzx78j7sq,wosmongton,0.05,83,680537,0.002592,1765152000000
osmovaloper1wgmdcxzp49vjgrqusgcagq6qefk4mtjv5c0k7q,DO NOT STAKE,0.05,84,678693,0.002585,1765152000000
osmovaloper1grgelyng2v6v3t8z87wu3sxgt9m5s03x7uy20c,iqlusion,0.07,85,659361,0.002511,1765152000000
osmovaloper1kgddca7qj96z0qcxr2c45z73cfl0c75pf37k8l,ChainLayer,0.05,86,646900,0.002464,1765152000000
osmovaloper1ux0wrpy2gpeteahn8r95xjketyf0nn800ztng4,Ethernodes,0.05,87,618098,0.002354,1765152000000
osmovaloper1f7jtv9sd3g9jay64zrydfqh7l3eqdzgs289m8u,Trust Nodes shutdown 1126  please redelegate,0.1,88,608537,0.002318,1765152000000
osmovaloper1jvqv650snr7gaee2wsvkx9nf9gwuj946zxa7z4,Please Redelegate,0.05,89,603580,0.002299,1765152000000
osmovaloper1q5xvvmf03dx8amz66ku6z0x4u39f0aphqf42wc,Shutdown in November  Please redelegate  Meria,0.05,90,600894,0.002289,1765152000000
osmovaloper122yaxffys6rmv03nwwkmn3rvr5skzxl9lry2a5,Stakewollecom 100 Insurance,0.05,91,555064,0.002114,1765152000000
osmovaloper1e8zrt3wq2wu854e8kfe0fg2y4rpakql37u0l4uwzv2cv0dng4ntqst76th,DAO DAO,0.05,92,545659,0.002078,1765152000000
osmovaloper1md9f5524vtmrn64lyv2pdfn7cnkjkklf44vtjz,WhisperNode ,0.05,93,532597,0.002029,1765152000000
osmovaloper13tk45jkxgf7w0nxquup3suwaz2tx483xe832ge,BronBro,0.05,94,510257,0.001943,1765152000000
osmovaloper1e893vrtzzp6zyzs80tqg52j2vdckzqrdjrjva5,Stake Shark,0.1,95,496022,0.001889,1765152000000
osmovaloper1r2u5q6t6w0wssrk6l66n3t2q3dw2uqny4gj2e3,strangelove,0.05,96,481284,0.001833,1765152000000
osmovaloper1ehkfl7palwrh6w2hhr2yfrgrq8jetguct4ddyl,KalpaTech,0.05,97,461765,0.001759,1765152000000
osmovaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgjp38f93,FreshSTAKING,0.069,98,443371,0.001689,1765152000000
osmovaloper1pjmngrwcsatsuyy8m3qrunaun67sr9x74vvvdk,Cypher Core,0.1,99,439124,0.001673,1765152000000
osmovaloper1xaunn3pnvnkkue5unpxgucme5n0fqyzxqwfghe,BeehiveOfficial,0.05,100,419613,0.001598,1765152000000
osmovaloper18wkkhsrsw7gwl3z9gn6e25ag3sn0crzp2tp9t0,White Marlin Staking,0.05,101,389626,0.001484,1765152000000
osmovaloper1rhjvcesshc833dqwdlwskwcjz08gcnxq73dnqc,artifact,0.05,101,365516,0.001392,1765152000000
osmovaloper13t30u88ehaq3dlp5uzkxmn9u98nrskjyrutvvs,Go,0.075,101,355576,0.001354,1765152000000
osmovaloper14ts0j42qkpr43a3tgxr7zz6l6zdf7hdes5jpma,Obi,0.05,101,349019,0.001329,1765152000000
osmovaloper1s29zkm444lr8u4jjfkrycl9wh8gttwfze230hj,Silk Nodes,0.05,101,330477,0.001259,1765152000000
osmovaloper1yp8qwkfs964pkg3rge3k6ree2e6lrttgc8aqzn,coinhallorg,0.05,101,317439,0.001209,1765152000000
osmovaloper1feh2keupglep6mvxf5c96eulh3puujjryj2h8v,Simply Staking,0.05,101,306573,0.001168,1765152000000
osmovaloper10kn8nhlchp3qxdvsvte4zepfkpvlfarp8nk8pf,PLEASE REDELEGATE SUNSETTING,0.05,101,302556,0.001152,1765152000000
osmovaloper16j5hsdrcaa6950ks0rf944rgmncukl74cs7yw6,SmartNodes,0.05,101,298247,0.001136,1765152000000
osmovaloper1ddle9tczl87gsvmeva3c48nenyng4n56yscals,Vitwit Previously Witval,0.05,101,293023,0.001116,1765152000000
osmovaloper123nfq6m8f88m4g3sky570unsnk4zng4u6mkmvq,SHUTDOWNSOON,0.05,101,291466,0.00111,1765152000000
osmovaloper1uxn3xw4xzyvu3xka0fr7krsfzyp8af3eyyurzh,S16 Research Ventures,0.05,101,237580,0.000905,1765152000000
osmovaloper1juczud9nep06t0khghvm643hf9usw45r3jxhxn,Kintsugi Nodes,0.05,101,231261,0.000881,1765152000000
osmovaloper1z0sh4s80u99l6y9d3vfy582p8jejeeu6tcucs2, block pane ,0.05,101,226804,0.000864,1765152000000
osmovaloper1000ya26q2cmh399q4c5aaacd9lmmdqp9cwpvl4,Staking Fund  REDELEGATE,0.05,101,163131,0.000621,1765152000000
osmovaloper1hk64xxqufcdyh627s29mruep8yfmxpuuclacer,Peregrine,0.05,101,162457,0.000619,1765152000000
osmovaloper1ls4kmz5v7ytwcqmmchkex970565j8q3d5s6gdw,REDELEGATE IM SHUTTING HER DOWN,0.05,101,157174,0.000599,1765152000000
osmovaloper182d2cjt4al2qxkrgx2kp3v8rvm2jc50ft8wz57,Multiplex,0.05,101,144409,0.00055,1765152000000
osmovaloper1crg24mgm8l3qe7ej9l8t7tsttp40aaas4xmkhx,ushakov,0.05,101,144232,0.000549,1765152000000
osmovaloper1s33zct2zhhaf60x4a90cpe9yquw99jj0x8t08z,REDELEGATE,0.08,101,141830,0.00054,1765152000000
osmovaloper1969qjenvrjxrypynv36j9hjmlxrqgmy0xq3dg2,Nocturnal Labs deprecated,0.05,101,134173,0.000511,1765152000000
osmovaloper13xfu3eeux3u80fxh9w4lpdg6fd34723cfgxnlv,Zenscape,0.05,101,130579,0.000497,1765152000000
osmovaloper1qx6kgrla69wmz90tn379p4kaux5prdkucgvfuf,Hathor Node,0.05,101,129229,0.000492,1765152000000
osmovaloper1ta3zed9p4q2ynnpgrw7m63wqd9e4xg2pal6v97,NexuSecurus,0.1,101,121256,0.000462,1765152000000
osmovaloper16vnsrhxsyamf4f4eln6g587qwwd39fte2m2ysc,Klub Staking,0.06,101,115235,0.000439,1765152000000
osmovaloper13x4pynlp86prhcmtns742kgsgu7pjtzjz4a3nk,CryptoDungeon,0.05,101,112889,0.00043,1765152000000
osmovaloper1x2e2pnenh0mmc99cnp7sukngnt8lc4saljavr3,Atomic Nodes,0.1,101,109291,0.000416,1765152000000
osmovaloper14537vk6xr9qfptpw2090c589w7a8cm0e0wyv3u,Do Not Delegate,0.05,101,108927,0.000415,1765152000000
osmovaloper1ualhu3fjgg77g485gmyswkq3w0dp7gysdcdgw2,stakesystems  autocompound,0.05,101,103987,0.000396,1765152000000
osmovaloper1v5y0tg0jllvxf5c3afml8s3awue0ymjusax93d,ZKV,0.07,101,100045,0.000381,1765152000000
osmovaloper1kls9ca0h980sqfmt0497jj8kad3lcws6g08mld,Merkan,0.05,101,94493,0.00036,1765152000000
osmovaloper1pgl5usqpelz3a4c04g6t3yyvlrc9yseylmtcnt,Secure Secrets,0.05,101,87965,0.000335,1765152000000
osmovaloper1pz8wre7clpym5cz9ufpt6nvcayvspqqh7yw4y7,Beehive,0.05,101,82285,0.000313,1765152000000
osmovaloper1uvt9fudwajkeyvdzdugmu3njdcg0c96jrywj3y,P2Porg ,0.05,101,75001,0.000286,1765152000000
osmovaloper1cwurrzatev9lfkn3ak6hh59t6yc0zy00rzp8yd,Coinage x DAIC,0.05,101,70190,0.000267,1765152000000
osmovaloper103s29j7dyc3utljce802m38p2kk89taj0r2hxa,commercionetwork,0.05,101,69762,0.000266,1765152000000
osmovaloper1yxg83zcuwfwvyagdzh3a8p45cgqxtrsg2segqf,SpectrumX,0.05,101,69634,0.000265,1765152000000
osmovaloper1dvpxxkksf5hrhnycsgyyjnal79lp7gp3n59t0d,Chill Validation,0.05,101,67886,0.000259,1765152000000
osmovaloper1h6pv6eymyf40w0xjuuacj3vnu9lxwq8u0nm7uj,CroutonDigital,0.05,101,64217,0.000245,1765152000000
osmovaloper16x4vlh65q5yqa3ghyxs3d9f3mgdz8t2z20ap0r,NotionalVentures,0.05,101,63897,0.000243,1765152000000
osmovaloper1083svrca4t350mphfv9x45wq9asrs60c6rv0j5,Notional,0.05,101,62675,0.000239,1765152000000
osmovaloper19j2hd230c3hw6ds843yu8akc0xgvdvyu4arf82,vidoinfo,0.05,101,62422,0.000238,1765152000000
osmovaloper1u2wsa88eh738mk35a3cncgu7lc6cqf74jdl50x,NFTSwitchxyz  Delegate for SOUL Claim Drop,0.05,101,61630,0.000235,1765152000000
osmovaloper1cqdhr7arcezmkhy32qzsqsjvq2rheuhxw9uq8w,Gelotto  Slash Protected,0.05,101,60156,0.000229,1765152000000
osmovaloper1k5mws9tqgflx6rvhq6x0tnsdw0ddfkptwf3ch9,Levana  Powered by Cros Nest,0.05,101,59791,0.000228,1765152000000
osmovaloper13x77yexvf6qexfjg9czp6jhpv7vpjdwwpuclc8,blockscape,0.05,101,59370,0.000226,1765152000000
osmovaloper1mmzazkl47l9e7aqrygp5kks9n30gcc730qlmwe,Kleomedes,0.05,101,57346,0.000218,1765152000000
osmovaloper1fdratlcgy56etxd07n03vcfm20m4mff8qzn2p3,Ethereal Ventures,0.06,101,56339,0.000215,1765152000000
osmovaloper1d5ada26tcd24wltfakqkkdu3656k6n4chnyz8h,GATA HUB,0.05,101,50337,0.000192,1765152000000
osmovaloper1sxx9mszve0gaedz5ld7qdkjkfv8z992a3z2szp,validatornetwork,0.05,101,43388,0.000165,1765152000000
osmovaloper106yua27d3dg4er6w2fkq68s5svd9hngu35nxqr,Moved to Oldcat  airdrop DHK every month Please redelgate,0.05,101,43110,0.000164,1765152000000
osmovaloper1udp8gef365zcqhlxuepewrxuep9thjanuhxcaw,Astroquirks,0.05,101,38285,0.000146,1765152000000
osmovaloper1w4x44ek799hvg97x0mfwu6gg5dww2r8fdpqql4,SHUTTING DOWN AUDITone,0.05,101,35987,0.000137,1765152000000
osmovaloper1dnmz4yzv73lr3lmauuaa0wpwn8zm8s20lg3pg9,bryanlabs DECOMMISSIONED,0.1,101,35953,0.000137,1765152000000
osmovaloper1j7euyj85fv2jugejrktj540emh9353ltnz0lvc,Komikuri,0.05,101,31968,0.000122,1765152000000
osmovaloper1mt33s7d3mdshunkt37tkugumq3uxfw2wcvrspk,DELIGHT,0.05,101,31559,0.00012,1765152000000
osmovaloper150722lyxdh25vhhwp89qxp3574lv4tx8j6u0ge,CrowdControl,0.05,101,30245,0.000115,1765152000000
osmovaloper1tm7wyp4wjqfa2txadfxnvmun65mqpz76dxh4du,SolidarityNode,0.05,101,28844,0.00011,1765152000000
osmovaloper12t3xdsjlkczucc3dznpvrll7n9lyt3mulhp7ue,binance staking,0.05,101,26824,0.000102,1765152000000
osmovaloper19fec46jadzr4y6gd596kkf8sskm7eyq32kkwc7,Redelegate to AlphaNodes,0.05,101,26211,0.0001,1765152000000
osmovaloper1japz8jxqcd7zlrcavd53l8vs2w6ukufrju7lyk,HFA X Defi Dojo,0.05,101,25195,0.000096,1765152000000
osmovaloper1t3v9clrvqeudph4gf9fthcn4csalahfuq3nhme,Quebec,0.05,101,23729,0.00009,1765152000000
osmovaloper14suzzfw7rkz7uke8w9lhttnvewku7sd06djndg,StakeThat  autorestake,0.05,101,21213,0.000081,1765152000000
osmovaloper17z6mxxmkk5vykq6m4c2vexqjs6eq0zqualtqu3,Bored Ape Server,0.05,101,20358,0.000078,1765152000000
osmovaloper1q6xc9x054z9y7ll7k740j2cvdsllsfhs5rxyaj,decomm,0.05,101,18505,0.00007,1765152000000
osmovaloper10pt2rk73ksua9nee7c2x5le4yxqnczuefgae62,Blocks United,0.05,101,17434,0.000066,1765152000000
osmovaloper1fr62zx24gapdul0gze8lt3y9fmtt7h6mqq0amd,LikeCoin by Liker Land,0.05,101,16089,0.000061,1765152000000
osmovaloper1c0hr48wkpfcmdljz0xjdxqak4a09ngs366wp8x,StakeRelax ,0.05,101,15486,0.000059,1765152000000
osmovaloper102ruvpv2srmunfffxavttxnhezln6fncrdjd27,ztakeorg,0.07,101,14569,0.000055,1765152000000
osmovaloper14lzvt4gdwh2q4ymyjqma0p4j4aykpn92l4warr,reynisfjara,1,101,13474,0.000051,1765152000000
osmovaloper1273zsxhxd5dlgcr2zjf5x25275hjcp3udgkz9z,Coverlet,0.05,101,13114,0.00005,1765152000000
osmovaloper1rcp29q3hpd246n6qak7jluqep4v006cd8q9sme,Polaris,1,101,11675,0.000044,1765152000000
osmovaloper1tv9wnreg9z5qlxyte8526n7p3tjasndede2kj9,decommissioned,0.2,101,11336,0.000043,1765152000000
osmovaloper1d4pn8f3q5dn0g4uwr2egh5mgzrnf7fhh53tuu4,,0.05,101,11264,0.000043,1765152000000
osmovaloper1n3xtg6dpk8wvusank9s2h9j39l2taac88els9n,PoS Node,0.05,101,11177,0.000043,1765152000000
osmovaloper1cunqeg5ydl0zvg5jm748xpc90hsz4ufu2kqvgy,Somatic Labs,0.06942,101,10859,0.000041,1765152000000
osmovaloper13eq5c99ym05jn02e78l8cac2fagzgdhh4294zk,Frog OSMO,1,101,8370,0.000032,1765152000000
osmovaloper1cm83xqns9sqhv9a8vd6fggt6mvuu8mmzszknae,NodesByGirls ,0.05,101,7448,0.000028,1765152000000
osmovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdnmvwnu,MrK,0.05,101,7007,0.000027,1765152000000
osmovaloper1vkfmegxrsveefn2wmudh7apxuzu2n77654ad62,Please redelegate  Decommissioning,0.05,101,6207,0.000024,1765152000000
osmovaloper15ft5d3dp9e9u4c3jxpxaqfmucnnrmgqtt454my, BK Stakehouse ,0.05,101,6154,0.000023,1765152000000
osmovaloper16rnhjchh7fgcm37c52vuqxhv0hvdsmls3f8aw9,Stakeflow,0.07,101,5242,0.00002,1765152000000
osmovaloper1symf474wnypes2d3mecllqk6l26rwz8m720t3k,BlockHunters ,0.05,101,5067,0.000019,1765152000000
osmovaloper1zxavllftfx3a3y5ldfyze7jnu5uyuktsfx2jcc,MultiChain Ventures,0.05,101,4118,0.000016,1765152000000
osmovaloper14fpkylq7y7eenakv0h56yu8jh922p9uvyeugty,Dora Factory Closed,0.2,101,3819,0.000015,1765152000000
osmovaloper133va8vgy0ygfjmvzy64pgay5w6lg4239nagwnk,,0.05,101,3025,0.000012,1765152000000
osmovaloper13e2ale5hzxx2ca70eg50psd894hn7gkkn6w6ly,DEFUNCT,0.05,101,3000,0.000011,1765152000000
osmovaloper1vrw2c99yvu5t9gugzuj38w35vmhmazzgx7dckk,Valnodes  Carbon Neutral Staking,0.05,101,2937,0.000011,1765152000000
osmovaloper16gm3cvhluf9xfurkx9qgxq7pldvd479l0j6zms,SpacePotato,0.1,101,2815,0.000011,1765152000000
osmovaloper1zfcmwh56kmz4wqqg2t8pxrm228dx2c6hhzhtx7,DO NOT DELEGATE HERE,0.05,101,2539,0.00001,1765152000000
osmovaloper13nz2gn6u0967mlhnuvw2dvhh3l8gdg0k6fhvw3,Quasar ,0.05,101,2391,0.000009,1765152000000
osmovaloper1pfh243e50apq0zut00vyhd3sqek0jthc8wvxws,Bi23 Labs,1,101,2301,0.000009,1765152000000
osmovaloper18m4wkxw865cmxu7wv43pk9wgssw022kjyxz6wz,a41,0.05,101,2215,0.000008,1765152000000
osmovaloper179fv09z9lhsyduf5xkgyc3ytelljtddxst2c48,Blockpower,0.05,101,1910,0.000007,1765152000000
osmovaloper1vzcxcv9v4cymknqyj8a7qqp45apt7kyrvuwhxr,BasBlock,0.05,101,1543,0.000006,1765152000000
osmovaloper1z2q6gse6fafvdju6zvgx7r7sj6zjtg75xu6cg0,Earth shutting down pls redelegate ,0.07,101,1421,0.000005,1765152000000
osmovaloper1ltch7uamdats4lphq6r6gl8ftyzhwzgvlnd38v,Delicious,0.1,101,1396,0.000005,1765152000000
osmovaloper1h3rgv70cp2uapm5066l38u468udxkx3ecdpv04,treefrog,1,101,1351,0.000005,1765152000000
osmovaloper1s05va5d09xlq3et8mapsesqh6r5lqy7mp0pk6a,Wetez,0.1,101,1103,0.000004,1765152000000
osmovaloper1de7qx00pz2j6gn9k88ntxxylelkazfk3llxw6r,Cosmic Validator,0.05,101,1101,0.000004,1765152000000
osmovaloper13th3pfkmjqpdegvz9c569y0ashwmyp3cxypg6a,kooltek68,0.05,101,1045,0.000004,1765152000000
osmovaloper10valuxrrt5guceq5eu8tcf566vkegylksajxdk,Ubik Capital,0.05,101,1023,0.000004,1765152000000
osmovaloper1wke3ev9ja6rxsngld75r3vppcpet94xxwcmk4v,Cat Boss,0.05,101,925,0.000004,1765152000000
osmovaloper1epp52vecttkkvs3s84c9m8s2v2jrf7gtpx6pq0,KDF,1,101,849,0.000003,1765152000000
