address,moniker,commission,rank,token,votingPower,timestamp
cosmosvaloper156gqf9837u7d4c4678yt3rl4ls9c5vuursrrzf,Binance Staking,0.05,31,2109331,0.007597,1765152000000
cosmosvaloper18sqvyf4ss84qree7gndph5chmm82fglsqfylwn,PRO Delegators,0.05,32,2042956,0.007358,1765152000000
cosmosvaloper1k2d9ed9vgfuk2m58a2d80q9u6qljkh4vfaqjfq,Stakecito,0.05,33,1899571,0.006842,1765152000000
cosmosvaloper1te8nxpc2myjfrhaty0dnzdhs5ahdh5agzuym9v,CoinoneNode,0.1,34,1864040,0.006714,1765152000000
cosmosvaloper1grgelyng2v6v3t8z87wu3sxgt9m5s03xfytvz7,iqlusion,0.1,35,1733664,0.006244,1765152000000
cosmosvaloper1hmd535f69t3x262m6s9wc6jd0dmel2zevhyuhm,PRYZM  StakeDrop,0.2,36,1655165,0.005961,1765152000000
cosmosvaloper1lzhlnpahvznwfv4jmay2tgaha5kmz5qxerarrl,Citadelone,0.05,37,1640402,0.005908,1765152000000
cosmosvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pqeemx8, polkachucom,0.05,38,1563504,0.005631,1765152000000
cosmosvaloper19f0w9svr905fhefusyx4z8sf83j6et0g9l5yhl,NodeStake,0.05,39,1560982,0.005622,1765152000000
cosmosvaloper1k6e7l0lz497l8njqjxpd3g4wlkdfwe93uqf03k,Trust Nodes,0.1,40,1492492,0.005376,1765152000000
cosmosvaloper1gpx52r9h3zeul45amvcy2pysgvcwddxrgx6cnv,StakeLabzone,0.05,41,1386772,0.004995,1765152000000
cosmosvaloper1wrx0x9m9ykdhw9sg04v7uljme53wuj03aa5d4f,Meria,0.05,42,1381634,0.004976,1765152000000
cosmosvaloper1rwh0cxa72d3yle3r4l8gd7vyphrmjy2kpe4x72,Factor,0.05,43,1349314,0.00486,1765152000000
cosmosvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zfd832j, LavenderFive Nodes ,0.05,44,1167921,0.004207,1765152000000
cosmosvaloper16yupepagywvlk7uhpfchtwa0stu5f8cyhh54f2,Stakelyio,0.05,45,1154759,0.004159,1765152000000
cosmosvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98l3k9h6,Kahuna,0.05,46,1121536,0.004039,1765152000000
cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,Coinbase Custody,0.2,47,1094084,0.003941,1765152000000
cosmosvaloper1gah0q9gqypnr7ufzg0dcda3k6v8qp4ceddn8fs,Enigma,0.05,48,973886,0.003508,1765152000000
cosmosvaloper1yh089p0cre4nhpdqw35uzde5amg3qzexkeggdn,HighStakesch  Daily Airdrops,0.05,49,962777,0.003468,1765152000000
cosmosvaloper1symf474wnypes2d3mecllqk6l26rwz8mfjqdus,BlockHunters ,0.05,50,945689,0.003406,1765152000000
cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,Twinstake,0.08,51,929710,0.003349,1765152000000
cosmosvaloper1yw5s259jkcg0jzmh7sce29uk0lqqw2ump7578p,CEXIO Validator,0.05,52,835237,0.003008,1765152000000
cosmosvaloper1q6d3d089hg59x6gcx92uumx70s5y5wadklue8s,Ubik Capital,0.05,53,829746,0.002989,1765152000000
cosmosvaloper144xwxcrlntp4wjadhrylzc6p3vdzscyedn70nu,DKCMC,0.05,54,800143,0.002882,1765152000000
cosmosvaloper18m9wncg0w74vusm4xu0mk6ha2lpdrqq7c9cjq3,TheCybernetics,0.05,55,790203,0.002846,1765152000000
cosmosvaloper199mlc7fr6ll5t54w7tts7f4s0cvnqgc59nmuxf,ShapeShift DAO,0.1,56,774083,0.002788,1765152000000
cosmosvaloper1hjadhj9nqzpye2vkmkz4thahhd0z8dh3udhq74,Stake Shark,0.1,57,757412,0.002728,1765152000000
cosmosvaloper124maqmcqv8tquy764ktz7cu0gxnzfw54n3vww8,Simply Staking,0.1,58,735104,0.002648,1765152000000
cosmosvaloper14qazscc80zgzx3m0m0aa30ths0p9hg8vdglqrc, CryptoCrew Validators,0.05,59,644070,0.00232,1765152000000
cosmosvaloper18extdhzzl5c8tr6453e5hzaj3exrdlea90fj3y,Smart Stake ,0.05,60,633736,0.002283,1765152000000
cosmosvaloper1nz3c4q40j8jyvg2hcljkwhe69872mnllf7v9xh,Interstellar ,0.05,61,632681,0.002279,1765152000000
cosmosvaloper1nesedjyngslkvgg8jxy6nuy6r4g6ty0fdk3yky,Leap Wallet,0.05,62,612382,0.002206,1765152000000
cosmosvaloper1crqm3598z6qmyn2kkcl9dz7uqs4qdqnr6s8jdn,Coinbase,0.08,63,611564,0.002203,1765152000000
cosmosvaloper1e4vye322gkjx8n85jgcclnc7nvdvu82axnr5ll,Binary Builders,0.05,64,604370,0.002177,1765152000000
cosmosvaloper1hkqejlyrj9h8knms9hwvrnp9xhqvjqlseh06vq,cosmosrescue,0.05,65,600204,0.002162,1765152000000
cosmosvaloper1fs0vl7jem78pmhladkludtkun3cgkrwkt8czur,Bunkerstakeio,0.1,66,569985,0.002053,1765152000000
cosmosvaloper1a37ze3yrr2y9nn98l6frhjskmufvd40cpyd0gq,ECO Stake   REStakeapp,0.05,67,567944,0.002046,1765152000000
cosmosvaloper1nuhls0wyf8slhmuasha5pz0u89jrf9nnugq8ak,Golden Ratio Staking,0.05,68,558031,0.00201,1765152000000
cosmosvaloper14kn0kk33szpwus9nh8n87fjel8djx0y070ymmj,Forbole,0.095,69,547126,0.001971,1765152000000
cosmosvaloper1jst8q8flpn94u9uvkpae8mrkk3a5pjhxx529z2,Node Guardians,0.05,70,546746,0.001969,1765152000000
cosmosvaloper103agss48504gkk3la5xcg5kxplaf6ttnuv234h,MANTRA,0.05,71,532243,0.001917,1765152000000
cosmosvaloper1fhr7e04ct0zslmkzqt9smakg3sxrdve6ulclj2,Stakin,0.05,72,529948,0.001909,1765152000000
cosmosvaloper14yncgrhz5t0j6p9yfm0eht65ltter2kqwkn6dc,Quasar ,0.05,73,523360,0.001885,1765152000000
cosmosvaloper18s3k8dt73e28rraqk70u9xwtv9wlav83n5mqjx,Colossus,0.1,74,516089,0.001859,1765152000000
cosmosvaloper1ukpah0340rx7k3x2njnavwyjv6pfpvn632df9q,IcyCRO ,0.05,75,508788,0.001833,1765152000000
cosmosvaloper1nlfrwx5t3mm3cuqqkvjv6jv24m7s2z5utzfe8s,CroutonDigital,0.05,76,495696,0.001785,1765152000000
cosmosvaloper1lcwxu50rvvgf9v6jy6q5mrzyhlszwtjxhtscmp,stakezone,0.05,77,492808,0.001775,1765152000000
cosmosvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q46fe2xk,0basevc,0.05,78,472543,0.001702,1765152000000
cosmosvaloper17mggn4znyeyg25wd7498qxl7r2jhgue8u4qjcq,01node,0.05,79,454691,0.001638,1765152000000
cosmosvaloper1sd4tl9aljmmezzudugs7zlaya7pg2895ws8tfs,InfStones,0.1,80,442150,0.001593,1765152000000
cosmosvaloper1rxvkwfw3467nxgs6r7yav6cnygkjzkkc2defr6,Cryptostakecom ,0.05,81,438985,0.001581,1765152000000
cosmosvaloper1fsg635n5vgc7jazz9sx5725wnc3xqgr7awxaag,Crosnest,0.05,82,429109,0.001546,1765152000000
cosmosvaloper1m73mgwn3cm2e8x9a9axa0kw8nqz8a492ms63vn,Oldcat  airdrop DHK every month,0.05,83,403857,0.001455,1765152000000
cosmosvaloper17w8wc8y2jg2fjnkfxfw8z7a84qtuvyrgd89hm4,Dora Factory PGS,0.05,84,399759,0.00144,1765152000000
cosmosvaloper1d0aup392g3enru7eash83sedqclaxvp7fzh6gk,Stir,0.05,85,392114,0.001412,1765152000000
cosmosvaloper1yfnaup5wa3vdzx3wx9auhvzl85saqj37tqxqnu,Moonlet,0.05,86,381894,0.001375,1765152000000
cosmosvaloper1lrzxwu4dmy8030waevcpft7rpxjjz26cpzvumd,node101,0.05,87,367094,0.001322,1765152000000
cosmosvaloper1ptyzewnns2kn37ewtmv6ppsvhdnmeapvtfc9y5,WeStaking,0.05,88,366312,0.001319,1765152000000
cosmosvaloper160794m2vw5yu2dvmsw8lcjh33ur26myjxurm4n,biglazycatcom,0.05,89,354870,0.001278,1765152000000
cosmosvaloper1ddle9tczl87gsvmeva3c48nenyng4n56nghmjk,Vitwit Previously Witval,0.05,90,335759,0.001209,1765152000000
cosmosvaloper1e859xaue4k2jzqw20cv6l7p3tmc378pc3k8g2u,Citizen Web3,0.1,91,333448,0.001201,1765152000000
cosmosvaloper106yp7zw35wftheyyv9f9pe69t8rteumjrx52jg,BronBro 100 Slashprotected,0.05,92,329623,0.001187,1765152000000
cosmosvaloper1de7qx00pz2j6gn9k88ntxxylelkazfk3g8fgh9,Cosmic Validator  100 Uptime  Autocompound,0.1,93,320463,0.001154,1765152000000
cosmosvaloper1aewyh4gtvayx6v7w592jdfylawk4rsu9tfvfgm,Silk Nodes,0.05,94,320078,0.001153,1765152000000
cosmosvaloper10unx6s0cdqntvrumd5hs07rgd5ytcztqh8etw6,GATA HUB,0.05,95,312201,0.001124,1765152000000
cosmosvaloper1gf4wlkutql95j7wwsxz490s6fahlvk2s9xpwax,Stakewollecom 100 Insurance,0.05,96,307318,0.001107,1765152000000
cosmosvaloper19ecn7ljwp6el2pc5lldyauwv05ufwut9mm38r5,WhisperNode ,0.05,97,303494,0.001093,1765152000000
cosmosvaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wxxp9gd,Finality,0.05,98,298318,0.001074,1765152000000
cosmosvaloper10jzj3jjd3frna0ay08sh4zu4fpy957s49jkk7m,Onbloc Node,0.09,99,296172,0.001067,1765152000000
cosmosvaloper1rpgtz9pskr5geavkjz02caqmeep7cwwpv73axj,Blockpower,0.05,100,283756,0.001022,1765152000000
cosmosvaloper1jmykcq8gylmy5tgqtel4xj4q62fdt49sl584xd,Blocks United  blocksunitedcom,0.05,101,262765,0.000946,1765152000000
cosmosvaloper1ualhu3fjgg77g485gmyswkq3w0dp7gys6qzwrv,stakesystems  autocompound,0.05,102,261037,0.00094,1765152000000
cosmosvaloper1ehkfl7palwrh6w2hhr2yfrgrq8jetgucudztfe,KalpaTech,0.1,103,257104,0.000926,1765152000000
cosmosvaloper16s96n9k9zztdgjy8q4qcxp4hn7ww98qkrka4zk,Nodeify,0.05,104,254154,0.000915,1765152000000
cosmosvaloper1jx7uhnrg8pylqydtxwykc288mzh24866emytpa,Sygnum,0.1,105,253268,0.000912,1765152000000
cosmosvaloper1vf44d85es37hwl9f4h9gv0e064m0lla60j9luj,MultiChain ventures,0.1,106,234459,0.000844,1765152000000
cosmosvaloper1ssm0d433seakyak8kcf93yefhknjleeds4y3em,IRISNET,0.09,107,230025,0.000828,1765152000000
cosmosvaloper1sdz4rc95vnzh2f54sacec50vjxnmwdakfym4vh,Chill Validation,0.05,108,229554,0.000827,1765152000000
cosmosvaloper1x88j7vp2xnw3zec8ur3g4waxycyz7m0mahdv3p,Staking Facilities,0.1,109,226635,0.000816,1765152000000
cosmosvaloper1xwazl8ftks4gn00y5x3c47auquc62ssuqlj02r,jabbey,0.05,110,222390,0.000801,1765152000000
cosmosvaloper1gxju9ky3hwxvqqagrl3dxtl49kjpxq6wlqe6m5, Vortexlive ,0.1,111,222038,0.0008,1765152000000
cosmosvaloper13p5ckpmc9g2v8ez5qsxs00wadqvcc7q0qheh26,Cosmos Spaces,0.1,112,221828,0.000799,1765152000000
cosmosvaloper16qnr6snzq49l6grkyu39lzchnfv3ajfdvejx55,StakeRelax ,0.05,113,217812,0.000785,1765152000000
cosmosvaloper13ql36flc4cdjhx08hke5vpr4dyv03aafnmvtnc,TTT VN,0.1,114,208548,0.000751,1765152000000
cosmosvaloper1uhnsxv6m83jj3328mhrql7yax3nge5svrv6t6c,S16 Research Ventures,0.1,115,204475,0.000736,1765152000000
cosmosvaloper1am8wmhwta4swx8f4quvffu7hqw48aujwypp0ew,Huginn,0.05,116,203986,0.000735,1765152000000
cosmosvaloper1wlagucxdxvsmvj6330864x8q3vxz4x02rmvmsu,DSRV,0.1,117,195226,0.000703,1765152000000
cosmosvaloper1v78emy9d2xe3tj974l7tmn2whca2nh9zp7s0u9,a41,0.05,118,193716,0.000698,1765152000000
cosmosvaloper15w6ra6m68c63t0sv2hzmkngwr9t88e23r8vtg5,w3coins,0.05,119,192527,0.000693,1765152000000
cosmosvaloper15uarq305pfjftjv532jakjx0p52zflzxfr8e42,EthicalNode,0.05,120,191502,0.00069,1765152000000
cosmosvaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgjkfg0gh,FreshSTAKING,0.05,121,185389,0.000668,1765152000000
cosmosvaloper14upntdx8lf0f49t987mj99zksxnluanvu6x4lu,Republic,0.05,122,176564,0.000636,1765152000000
cosmosvaloper1xqz9pemz5e5zycaa89kys5aw6m8rhgsvw4328e, Quokka Stake,0.05,123,176112,0.000634,1765152000000
cosmosvaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9waw7sxzwx,EZ Staking,0.05,124,174118,0.000627,1765152000000
cosmosvaloper1ehlmvdvgkpfcx8f07l929udjerc9mtyhl07ynp,Commons Hub,0.1,125,173395,0.000625,1765152000000
cosmosvaloper1e0plfg475phrsvrlzw8gwppeva0zk5yg9fgg8c,Easy 2 Stake,0.05,126,171039,0.000616,1765152000000
cosmosvaloper16pp7hn3auelgc8z9tcax5jj8q490288cp53t0d,XPRV,0.05,127,164664,0.000593,1765152000000
cosmosvaloper1my5hjhl3gv47jndnfhj6l726ppjtszza94l320,Defi Wallet,0.07,128,162919,0.000587,1765152000000
cosmosvaloper130mdu9a0etmeuw52qfxk73pn0ga6gawkxsrlwf,strangelove,0.05,129,162724,0.000586,1765152000000
cosmosvaloper1v5y0tg0jllvxf5c3afml8s3awue0ymju89frut,ZKV,0.05,130,161304,0.000581,1765152000000
cosmosvaloper1fun809ksxh87nzf88yashp9ynjz6xkscrtvzvw,Tessellated,0.05,131,160605,0.000578,1765152000000
cosmosvaloper140kq2fts8ed9m73a6dch7sgdap6hnp2p95f92k,Chiter in Cosmos ,0.05,132,154748,0.000557,1765152000000
cosmosvaloper146kwpzhmleafmhtaxulfptyhnvwxzlvm87hwnm, KysenPool Sky  ,0.05,133,153209,0.000552,1765152000000
cosmosvaloper18al7yt9q5a7n7aqje9dat36efyxssyahmx2gzs,Alessandro Mazza,0.1,134,152635,0.00055,1765152000000
cosmosvaloper1ulawrs2d3ajw083a9u6nxsyg5j93kdu6pudrag,NEOPIN,0.05,135,152275,0.000548,1765152000000
cosmosvaloper1usvshtypjw57edkwxq3tagme665398f0hf4wuc,Kintsugi Nodes,0.1,136,150707,0.000543,1765152000000
cosmosvaloper1v69lzl909kje64k8vae24uytpxcnpxgullz2dx,TerraBitcoin Club  Autocompound through REStake,0.05,137,142837,0.000514,1765152000000
cosmosvaloper1cgh5ksjwy2sd407lyre4l3uj2fdrqhpkzp06e6,HashKey Cloud,0.05,138,141562,0.00051,1765152000000
cosmosvaloper13x4pynlp86prhcmtns742kgsgu7pjtzj4djh7s,CryptoDungeon,0.05,139,138174,0.000498,1765152000000
cosmosvaloper1wdrypwex63geqswmcy5qynv4w3z3dyef2qmyna,Stakeflow,0.07,140,136600,0.000492,1765152000000
cosmosvaloper1gqem6t55xrjc8nqf7y8jyp9xzgnm60zu007nrl,Coinbase02,0.08,141,136016,0.00049,1765152000000
cosmosvaloper15r4tc0m6hc7z8drq3dzlrtcs6rq2q9l2nvwher,DragonStake,0.09,142,135742,0.000489,1765152000000
cosmosvaloper1mnjg9xhraxljrccyw9y6u22ws0fa5asa38nd2q, kjnodescom ,0.1,143,133268,0.00048,1765152000000
cosmosvaloper1z96p06tf6pqeca9gatv8h9hp83z2ng4l6erxj4,interchainFM,0.05,144,130849,0.000471,1765152000000
cosmosvaloper1pjmngrwcsatsuyy8m3qrunaun67sr9x7z5r2qs,Cypher Core,0.1,145,124495,0.000448,1765152000000
cosmosvaloper1jxv0u20scum4trha72c7ltfgfqef6nsch7q6cu,Ping,0.05,146,122038,0.00044,1765152000000
cosmosvaloper1xsgse9yump2j35nfut2tkwh7mdtca5llcgr79d,cosmos Af,0.1,147,118285,0.000426,1765152000000
cosmosvaloper1ff0dw8kawsnxkrgj7p65kvw7jxxakyf8n583gx,Compass,0.1,148,117815,0.000424,1765152000000
cosmosvaloper1qwl879nx9t6kef4supyazayf7vjhennyh568ys,Certus One,0.125,149,115068,0.000414,1765152000000
cosmosvaloper1wqy2s6nwnxj57l0l5rdjxxr646p3al6y70435m,Klub Staking,0.06,150,110835,0.000399,1765152000000
cosmosvaloper1wwcp3ath738qcy3panwqxtva3w28kvqdjw5hee,BigBrainStaking,0.1,151,103261,0.000372,1765152000000
cosmosvaloper12dm2v5yk62k3em0lu7g5ddzrymy832r6vn46j3,Atlas Staking Autocompound rewards with REStake,0.05,152,101542,0.000366,1765152000000
cosmosvaloper1xym2qygmr9vanpa0m7ndk3n0qxgey3ffzcyd5c,grantfish,1,153,100708,0.000363,1765152000000
cosmosvaloper1w3v6jtyk7y92rzv0k0jvkcwwt4xc0fta4acu07,SolidarityNode,0.05,154,100356,0.000361,1765152000000
cosmosvaloper14k4pzckkre6uxxyd2lnhnpp8sngys9m6hl6ml7,decommissioned,0.2,155,97343,0.000351,1765152000000
cosmosvaloper1hdrlqvyjfy5sdrseecjrutyws9khtxxaux62l7,SmartNodes,0.06,156,93547,0.000337,1765152000000
cosmosvaloper13sduv92y3xdhy3rpmhakrc3v7t37e7ps9l0kpv,nyliranet,0.1,157,93129,0.000335,1765152000000
cosmosvaloper1x3mkgqpshvpq87d33ndsleu7gd7w47dl4ve0yy,CrowdControl,0.05,158,92531,0.000333,1765152000000
cosmosvaloper1ww9dg7fgy6d3l89exlx9wsl86ycrnjp448ry75,VoidStake,0.05,159,92376,0.000333,1765152000000
cosmosvaloper1ma02nlc7lchu7caufyrrqt4r6v2mpsj90y9wzd,hashtower,0.05,160,90327,0.000325,1765152000000
cosmosvaloper10e4vsut6suau8tk9m6dnrm0slgd6npe3jx5xpv,BHarvest,0.1,161,82388,0.000297,1765152000000
cosmosvaloper102ruvpv2srmunfffxavttxnhezln6fnc54at8c,Ztakeorg,0.07,162,80419,0.00029,1765152000000
cosmosvaloper1j0vaeh27t4rll7zhmarwcuq8xtrmvqhudrgcky,Chainflow,0.08,163,76919,0.000277,1765152000000
cosmosvaloper1udpsgkgyutgsglauk9vk9rs03a3skc62gup9ny,SHUTTING DOWN AUDITone,0.07,164,75412,0.000272,1765152000000
cosmosvaloper13x77yexvf6qexfjg9czp6jhpv7vpjdwwkyhe4p,blockscape,0.05,165,73981,0.000266,1765152000000
cosmosvaloper1cc99d3xcukhedg4wcw53j7a9q68uza707vpfe7,dForce,0.05,166,62574,0.000225,1765152000000
cosmosvaloper1et77usu8q2hargvyusl4qzryev8x8t9wwqkxfs,Stargaze,0.1,167,61557,0.000222,1765152000000
cosmosvaloper140e7u946a2nqqkvcnjpjm83d0ynsqem8dnp684,Coinage x DAIC,0.05,168,59691,0.000215,1765152000000
cosmosvaloper1rtlg9jnlezwg83eep5zu25sfxndgud5awcaeqn,Xilodyne,0.05,169,57360,0.000207,1765152000000
cosmosvaloper1kyfce0nvluyhgfsdzz8hwrsf5336gsc95pyy4u,BTCS Inc Nasdaq BTCS,0.05,170,56127,0.000202,1765152000000
cosmosvaloper1gn4ugadhkdwse6ayt7q8ekh0d0p2spw7duwlua,BackBone Labs  Delegate for SOUL Claim Drop,0.07,171,55342,0.000199,1765152000000
cosmosvaloper1zc0z44e42qhzltqc8qpj5qrzn836d3lftnqmgw,Virtual Hive,0.05,172,54934,0.000198,1765152000000
cosmosvaloper1lktjhnzkpkz3ehrg8psvmwhafg56kfss3q3t8m,Umbrella ,0.1,173,51265,0.000185,1765152000000
cosmosvaloper1lkujuk2004p3w42tgvuvqnsdmsq8u6jqkwf9wj,BitValidator,0.06,174,49097,0.000177,1765152000000
cosmosvaloper1rcp29q3hpd246n6qak7jluqep4v006cdsc2kkl,Skip,1,175,48893,0.000176,1765152000000
cosmosvaloper1v2srqzaqku25pdndegz3flhez6umfehpaxjyzf,CosmicNode,0.05,176,48063,0.000173,1765152000000
cosmosvaloper1kn3wugetjuy4zetlq6wadchfhvu3x740ae6z6x,Huobi,0.075,177,46437,0.000167,1765152000000
cosmosvaloper1nkkdef4flw8s3jxnmdyqnr7rwgfpw2kv9lx0ug,Expedition  by Life and Crypto,0.05,178,46001,0.000166,1765152000000
cosmosvaloper1a4qlael79p76my9pml6thwhnnzsxyy4ajrvd9s,Multiplex,0.05,179,37869,0.000136,1765152000000
cosmosvaloper1sxx9mszve0gaedz5ld7qdkjkfv8z992ax69k08,validatornetwork,0.1,180,36091,0.00013,1765152000000
cosmosvaloper19j2hd230c3hw6ds843yu8akc0xgvdvyuz9v02v,vidoinfo,0.05,181,34763,0.000125,1765152000000
cosmosvaloper1kgddca7qj96z0qcxr2c45z73cfl0c75p7f3s2e,ChainLayer,0.1,182,32426,0.000117,1765152000000
cosmosvaloper1vygmh344ldv9qefss9ek7ggsnxparljlmj56q5,Shutting down Please redelegate by July 15th,0.1,183,32193,0.000116,1765152000000
cosmosvaloper1nxe3gnztx8wvayj260dp6yw7jg797m8up02h7z,cosmos hub,0.05,184,30648,0.00011,1765152000000
cosmosvaloper1ec3p6a75mqwkv33zt543n6cnxqwun37rr5xlqv,lunamint,0.15,185,29263,0.000105,1765152000000
cosmosvaloper1fqzqejwkk898fcslw4z4eeqjzesynvrdfr5hte,commercionetwork,0.09,186,25992,0.000094,1765152000000
cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c,DO NOT DELEGATE  Defi Wallet,0.07,187,25027,0.00009,1765152000000
cosmosvaloper19qv67gvevp4xw64kmhd6ff6ta2l2ywgfm74xtz,OWALLET,0.05,188,24919,0.00009,1765152000000
cosmosvaloper125umsz3fws7gepn5ccsh0sv4gre9r6a3tccz4r,Moonstake,0.05,189,24139,0.000087,1765152000000
cosmosvaloper1m902jrk0pn4yc47zfvauqwvtq0e03nen5xgzte,Luganodes,0.1,190,23981,0.000086,1765152000000
cosmosvaloper1r2dthxctqzhwg299e7aaeqwfkgcc9hg8k3yd7m,,0.05,191,20262,0.000073,1765152000000
cosmosvaloper1qs8tnw2t8l6amtzvdemnnsq9dzk0ag0z52uzay,Castlenode,0.09,192,20163,0.000073,1765152000000
cosmosvaloper1000ya26q2cmh399q4c5aaacd9lmmdqp90kw2jn,Staking Fund,0.1,193,19196,0.000069,1765152000000
cosmosvaloper188l6kl0k9dujfd9y3la6w5ykvxzechd8a06z55,Inter Blockchain Services,0.05,194,15704,0.000057,1765152000000
cosmosvaloper12w6tynmjzq4l8zdla3v4x0jt8lt4rcz5gk7zg2,Huobi1,0.08,195,13801,0.00005,1765152000000
cosmosvaloper1083svrca4t350mphfv9x45wq9asrs60cdmrflj,Notional,0.05,196,13640,0.000049,1765152000000
cosmosvaloper16qme5yxucnaj6snx35nmwze0wyxr8wfgqxsqfw,KEK,0.09,197,12572,0.000045,1765152000000
cosmosvaloper1ta3zed9p4q2ynnpgrw7m63wqd9e4xg2p2842gc,NexuSecurus,0.1,198,11195,0.00004,1765152000000
cosmosvaloper14l0fp639yudfl46zauvv8rkzjgd4u0zk2aseys,Atomic power node,1,199,11149,0.00004,1765152000000
cosmosvaloper1zgqal5almcs35eftsgtmls3ahakej6jmnn2wfj,Inu X,0.1,200,11022,0.00004,1765152000000
