address,moniker,commission,rank,token,votingPower,timestamp
xplavaloper1phg0ezw8ydqmxuguj7satsdu8zk76elwt3wnqs,ShareTheStakingPower,0.05,51,101,0.000001,1765152000000
xplavaloper1ghckkamwhuh5qnggyvyp5hnzskau99dwnvytcl,Google Cloud,1,51,99,0.000001,1765152000000
xplavaloper1qjvas9fp33f2fcx9lw7xhe2lmpvdw5n34xltdw,Calypso,0.1,51,90,0.000001,1765152000000
xplavaloper13drle8ewlf98qwx94q4cvurrcsy99f4tzwf35x,DeletedVal,0.1,51,75,0.000001,1765152000000
xplavaloper1h3vddnh97jag6xz3gphg9pccx4nv9g0r8ufcje,ShareTheStakingPower,0.05,51,63,0.000001,1765152000000
xplavaloper1p8wh3equyzvuw6tkuk8us3kh3xzxdg356qmvha,hodls,0.05,51,51,0,1765152000000
xplavaloper1ugc578dx5nn9ana2x4qs4nxm9dm56t57frtjr2, 79anvi ,0.05,51,50,0,1765152000000
xplavaloper194p09xa7k0cjdwk2spm34c7278va4ct9n52gr6,ASTRALISK,0.05,51,50,0,1765152000000
xplavaloper1ct99v5h7duwyuzdjv8vv5xtvkkhxas0qhzlf84,REDELEGATE PLEASE,0.1,51,22,0,1765152000000
xplavaloper1xc9rdnsxtmuce7tc3ncx295spfppqnupfsjaql,genznodes,0.04,51,15,0,1765152000000
xplavaloper1597kwrhylk227vxjfc55c8g8feregxk0j3l027,Chainnodes,0,51,15,0,1765152000000
xplavaloper18nwzp4g297pvq9kv6exzrlwx23tqpsfxnp3yyd,DSRV  please undelegate from DSRV,0.1,51,13,0,1765152000000
xplavaloper1u9z5wfwrk5j32w6ldcuftgwfnl7qm8g2u36xpu,ConsensusGuards,0.05,51,9,0,1765152000000
xplavaloper13xkkdzkd7z33l8cddhalkylfq7wajdvpexydwv,indexer,0.1,51,9,0,1765152000000
xplavaloper1ks8h96apm2n8yrdkssc7apppd2vja3qh6ttvzf,Platfarm,0.1,51,5,0,1765152000000
xplavaloper15wttyq6nw8gdjdxz7m4sx05pxj787e8gfrmaxz,Qtron,0.1,51,5,0,1765152000000
